Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3zAx2OKsNJsAX25cCujfbC,"Night After Night","A Creature I Don't Know (Deluxe Version)","Laura Marling",2012-01-01,308426,16,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Virgin",0.519,0.0347,2,-21.723,0,0.0352,0.948,0.00318,0.105,0.135,136.325,3
spotify:track:4dqhnjsX69qGQ7DCMSTY7v,"Devil's Spoke","I Speak Because I Can","Laura Marling",2010-01-01,218188,44,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Virgin Records",0.447,0.568,2,-9.172,1,0.0423,0.473,0.00028,0.0824,0.309,117.561,4
spotify:track:0DY6YB96oHLjwefC1TeKNM,"Blackberry Stone","I Speak Because I Can","Laura Marling",2010-01-01,208599,40,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Virgin Records",0.26,0.195,11,-15.258,0,0.0507,0.782,0.0296,0.122,0.332,191.305,4
spotify:track:7GwrBVVHV6mH8YZxvIBRbu,"Hope In The Air","I Speak Because I Can","Laura Marling",2010-01-01,272097,32,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Virgin Records",0.369,0.412,5,-10.037,0,0.0463,0.719,0.000803,0.0846,0.367,81.313,4
spotify:track:2CTOa3CEBts3p1NyTVLTXU,"What He Wrote","I Speak Because I Can","Laura Marling",2010-01-01,247123,55,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Virgin Records",0.458,0.0987,9,-16.021,0,0.0376,0.948,0.00954,0.109,0.349,139.987,3
spotify:track:7mDFMh8pghY0MRToYb01eI,"Devil's Resting Place","Once I Was An Eagle","Laura Marling",2013-01-01,194480,44,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Virgin Records Ltd",0.397,0.58,2,-12.208,0,0.0543,0.511,0.0285,0.0974,0.643,89.57,4
spotify:track:6c1LDkyXooBQWELWZlDwCt,"Only The Strong","Song For Our Daughter","Laura Marling",2020-04-10,200186,0,false,sartoip888,2021-10-12T10:23:44Z,"wokaliści i autorzy piosenek,gotyk południowy,folk,indie folk","Chrysalis Records",0.656,0.198,7,-16.499,0,0.0304,0.882,0.00873,0.113,0.39,93.319,4
