Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1vrDvLU8qzAdNzcdac5qen,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 'Moonlight': I. Adagio sostenuto (Excerpt)","Classical Music Hits","Ludwig van Beethoven;Moura Lympany",2016-10-19,239733,2,false,sartoip888,2019-11-07T10:30:27Z,"muzyka klasyczna,fortepian klasyczny,muzyka kameralna","Warner Music Group - X5 Music Group",0.32,0.0108,1,-35.505,0,0.0468,0.996,0.914,0.137,0.311,74.833,1
spotify:track:6cUCckpdlqHJ5Ascf2uH2A,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio","Beethoven: Symphonies Nos.5 & 7","Ludwig van Beethoven;Wiener Philharmoniker;Carlos Kleiber",1995-01-01,442000,0,false,sartoip888,2019-11-07T10:33:35Z,"muzyka klasyczna,fortepian klasyczny,muzyka kameralna,muzyka operowa,orkiestra,requiem","Deutsche Grammophon (DG)",0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,4
spotify:track:6MQAB3vorg90FA3tQpbYXK,"Für Elise, WoO 59","Beethoven Greatest Hits","Ludwig van Beethoven;Nelly Kokinos",1991-11-09,188466,60,false,sartoip888,2019-11-07T10:31:40Z,"muzyka klasyczna,fortepian klasyczny,muzyka kameralna","RCA Victor",0.303,0.108,9,-27.433,0,0.0473,0.994,0.877,0.0805,0.18,126.931,3
spotify:track:6G1V1TM0TeHfQzIQSEKCsH,"Piano Sonata No. 17 in D Minor, Op. 31 No. 2 ""Tempest"": III. Allegretto - Live at Tonhalle Zürich, 2005","Beethoven: The Piano Sonatas, Volume V (Live)","Ludwig van Beethoven;András Schiff",2007-09-07,457200,48,false,sartoip888,2019-11-07T10:33:56Z,"muzyka klasyczna,fortepian klasyczny,muzyka kameralna","ECM New Series",0.227,0.113,7,-24.217,0,0.0397,0.984,0.911,0.0618,0.175,137.466,4
