Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2VaNHd2jzFDiX5zNZPBlch,"We: We Are Them","Different Realities","Siena Root",2009-10-13,636303,0,false,sartoip888,2018-04-12T09:09:51Z,"stoner rock,space rock,neo-psychodelia,rock psychodeliczny,stoner metal,sludge metal","Root Rock Records",0.354,0.59,4,-6.109,0,0.0367,0.106,0.168,0.104,0.239,101.939,3
spotify:track:257n7VnpdWLuCagEYFWaFI,"The Piper Won't Let You Stay","A Dream of Lasting Peace","Siena Root",2017-05-26,368400,19,false,sartoip888,2018-04-12T09:36:35Z,"stoner rock,space rock,neo-psychodelia,rock psychodeliczny,stoner metal,sludge metal","M. i. G. - music",0.425,0.614,9,-6.62,0,0.0357,0.0814,0.000895,0.123,0.34,115.792,3
spotify:track:2LwM4JgvJ3SiIaQOIXJT6n,"Rasayana","A New Day Dawning","Siena Root",2004-05-31,540684,0,false,sartoip888,2019-05-30T09:09:16Z,"stoner rock,space rock,neo-psychodelia,rock psychodeliczny,stoner metal,sludge metal","Root Rock Records",0.426,0.52,6,-9.593,1,0.0405,0.348,0.624,0.0743,0.203,137.89,4
spotify:track:2OSGF72fdZuQ4DNwoeuqnH,"Bhimpalasi - Live","Root Jam","Siena Root",2011-11-16,488389,0,false,sartoip888,2019-05-30T10:24:45Z,"stoner rock,space rock,neo-psychodelia,rock psychodeliczny,stoner metal,sludge metal","Root Rock Records",0.447,0.647,9,-9.767,0,0.0313,0.117,0.889,0.714,0.701,122.923,4
