Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:75k4e8zCOUqgk2GoSsLIne,"Cecom","Ruhani Oyun Havaları","Baba Zula;Mad Professor;Brenna MacCrimmon",2003-08-13,315306,25,false,sartoip888,2019-02-12T12:39:57Z,"anatolijski rock,dub,reggae,roots reggae,electrocumbia,oyun havasi","Doublemoon Records",0.6,0.2,0,-19.25,1,0.0617,0.863,0.0000892,0.362,0.332,121.185,4
spotify:track:6SbtTT3WC4cxt66IRzU72M,"Shri Durga (The Jagad Yoni Mix: Womb Of The World)","Shri Durga","Cheb i Sabbah",1999-07-05,673000,0,false,sartoip888,2019-02-12T12:46:58Z,"","Nation",0.258,0.448,9,-12.682,0,0.0365,0.662,0.0831,0.39,0.278,139.306,4
spotify:track:2w73q0lYgvwFxlBbAXblS3,"Forest Veil","Duality","Lisa Gerrard;Pieter Bourke",1998-04-13,151760,0,false,sartoip888,2019-02-12T13:14:03Z,"ścieżka dźwiękowa,new age","4AD",0.439,0.196,9,-14.773,0,0.0337,0.597,0.000147,0.274,0.202,97.578,3
spotify:track:05CF4ATpqROLTQVYABNZ3W,"Laidu","Mouneïssa","Rokia Traoré",1998,386973,50,false,sartoip888,2019-02-13T12:46:23Z,"","Indigo",0.702,0.269,10,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,4
