Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:00nu8EQxGDlXvdgBsQRD41,"Amir","Amir","Henri Texier",1975,262360,30,false,sartoip888,2020-09-15T10:53:53Z,"francuski jazz","JMS Productions",0.497,0.307,2,-19.266,0,0.0353,0.879,0.951,0.0942,0.52,137.316,4
spotify:track:5QNaj0xZ9ZbcIj83I4vp9w,"Gnosienne No.1","Sonido Amazonico","Chicha Libre",2008-03-25,273760,36,false,sartoip888,2020-09-15T10:58:20Z,"chicha,electrocumbia,cumbia","Barbès Records",0.657,0.396,1,-14.742,1,0.0656,0.69,0.867,0.0695,0.765,119.316,4
spotify:track:6duDmFwanTY6zaMS9sTM5h,"I See A Darkness","American III: Solitary Man","Johnny Cash",2000-01-01,221600,45,false,sartoip888,2020-09-15T11:09:43Z,"klasyki country,outlaw country,country","American Recordings Catalog P&D",0.454,0.407,5,-8.022,1,0.0323,0.773,0.00000724,0.082,0.29,140.427,4
spotify:track:4apUkaxoXtUIoslFvoWjDW,"Trape La Verite","Yemen Blues","Yemen Blues",2011,463702,0,false,sartoip888,2020-09-15T11:15:48Z,"mizrahi","Lev Group Media",0.41,0.167,7,-9.235,1,0.0351,0.619,0.0294,0.0898,0.219,112.635,3
spotify:track:4X24gbKkMyC1VlNFog3EUD,"Mas Que Nada","Barra Limpa","Luiz Henrique",1967-01-01,184173,40,false,sartoip888,2020-09-15T11:24:13Z,"bossa nova,brazylijski jazz","Verve Reissues",0.626,0.238,4,-19.585,0,0.0418,0.881,0.00366,0.182,0.664,78.816,4
spotify:track:4KxSVU5375FbvLctwrtCne,"Strange Fruit","Yesterday I Had The Blues - The Music Of Billie Holiday","José James",2015-02-04,288466,18,false,sartoip888,2020-09-15T11:35:47Z,"jazz wokalny","Universal Music LLC",0.259,0.0133,8,-19.043,1,0.0337,0.986,0.00933,0.107,0.0678,138.094,5
spotify:track:2yfkIk74snxxoITu4AGK5c,"Apology","New Lute Music for Film","Jozef Van Wissem",2017-05-20,240000,31,false,sartoip888,2020-09-15T11:48:57Z,"","incunabulum",0.499,0.232,1,-18.987,0,0.0567,0.934,0.775,0.105,0.559,91.386,4
spotify:track:24X1QZJd3vUj3CKWNSCfdo,"Canção verdes anos","Guitarra portuguesa","Carlos Paredes;Fernando Alvim",1967,186906,0,false,sartoip888,2020-09-15T11:56:43Z,"fado","Edições Valentim de Carvalho, S.A.",0.557,0.257,7,-13.017,0,0.0562,0.712,0.668,0.228,0.228,105.108,4
spotify:track:5i1dLP1EZG6rnET7dDMZ1g,"Dance Naked Under Palmtrees","Remember Tomorrow","Mo' Horizons",2001-08-01,212893,0,false,sartoip888,2020-09-15T12:13:04Z,"acid jazz,nu jazz","Agogo Records",0.708,0.453,0,-10.827,1,0.0323,0.131,0.571,0.333,0.342,131.031,4
