Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7oYTWS0BEJcddgKZBkiSJq,"Far Over the Misty Mountains Cold","Far Over the Misty Mountains Cold (Extended Edition)","Clamavi De Profundis",2014-07-04,463439,45,false,sartoip888,2020-01-24T12:45:11Z,"szanty,średniowiecze,muzyka celtycka","Cauldron Entertainment",0.173,0.279,7,-15.296,0,0.0333,0.674,0.674,0.0795,0.0686,105.143,4
spotify:track:0AbdNY2b6sCjvAE5fR67bz,"God Rest Ye Merry Gentlemen","God Rest Ye Merry Gentlemen","Peter Hollens;The Hound + The Fox",2018,184807,0,false,sartoip888,2020-01-24T12:59:37Z,"kołysanki","Peter Hollens",0.524,0.262,2,-10.809,1,0.03,0.671,0,0.111,0.327,135.992,4
spotify:track:6VyGf0Bu7Jyv3jjl814zhm,"Wayfaring Stranger","The Broken Circle Breakdown (Original Motion Picture Soundtrack)","The Broken Circle Breakdown Bluegrass Band",2013,171320,38,false,sartoip888,2020-01-24T13:05:06Z,"bluegrass","Universal Music S.A.",0.471,0.161,11,-12.08,0,0.031,0.791,0.0000812,0.127,0.329,109.989,4
spotify:track:02A0tnL7w16pNHcUW5MXDd,"De Stad Amsterdam","Adem","Acda en de Munnik",2005-10-24,147533,10,false,sartoip888,2020-01-24T13:08:38Z,"nederpop","Columbia",0.512,0.56,9,-7.899,0,0.0892,0.612,0,0.15,0.54,119.356,3
