Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3k0fPfRnom02UJetGU2Dz9,"Jóga","Jóga","Björk",1997-05-01,309733,0,false,sartoip888,2019-08-21T20:32:55Z,"art pop,trip hop","Hostess",0.344,0.697,1,-6.297,0,0.057,0.395,0.000123,0.0754,0.226,146.516,4
spotify:track:6igs0Bpazd8H8VM8tJZaHB,"All Is Full Of Love","Greatest Hits","Björk",2002-11-04,286333,0,false,sartoip888,2019-08-21T20:05:47Z,"art pop,trip hop","Hostess",0.487,0.467,10,-10.171,0,0.027,0.0484,0.0717,0.0939,0.0377,152.018,4
spotify:track:2nubrhDTHSQwxrOHn8RjmL,"Freelove","Exciter (Deluxe)","Depeche Mode",2001-05-14,370706,42,false,sartoip888,2019-08-21T20:18:11Z,"nowa fala,synthpop,darkwave","Venusnote Ltd.",0.555,0.528,10,-11.773,0,0.0331,0.0176,0.00293,0.741,0.3,102.849,4
spotify:track:3fIsVx19pqTGejb7cwlLQB,"Dream On","Exciter (Deluxe)","Depeche Mode",2001-05-14,260106,48,false,sartoip888,2019-08-21T20:18:20Z,"nowa fala,synthpop,darkwave","Venusnote Ltd.",0.813,0.56,10,-9.43,0,0.0404,0.259,0.0018,0.152,0.624,128.001,4
