Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4asWH98MYw0pdaCMc8sXI6,"Nim Wstanie Dzień","Sześć Oceanów (Piosenki 1962-2013)","Edmund Fetting",2014-11-03,185720,0,false,sartoip888,2021-04-28T10:12:11Z,"","Polskie Radio",0.649,0.173,5,-18.149,1,0.0472,0.888,0.00236,0.109,0.282,99.531,4
spotify:track:4d09AtgCqncEYWu5KAG4yO,"Dzieci wybiegły - 2014","Stare Jak Nowe. 25 Przebojow Na 25-lecie","Elektryczne Gitary",2014-06-03,175563,57,false,sartoip888,2021-06-16T10:44:43Z,"disco polo","Parlophone Poland",0.643,0.697,0,-6.598,1,0.13,0.0146,0,0.0277,0.964,139.913,4
spotify:track:0WYi5LCB6HEWmcBJlKWVzm,"Co stało się kwiatom","Blues","Breakout",1971,377933,30,false,sartoip888,2022-05-04T10:50:48Z,"big beat","WM Poland/WMI",0.597,0.213,11,-11.031,0,0.0402,0.61,0.138,0.194,0.627,140.88,3
spotify:track:7cLKNqgHUzn0nCE5U8WnVB,"Niebo Do Wynajêcia","Niebo Do Wynajecia","Robert Kasprzycki",1900,280013,33,true,sartoip888,2022-05-04T11:45:58Z,"","Unknown",0.817,0.644,2,-5.89,1,0.0362,0.384,0.00915,0.109,0.829,122.125,4
